Gene	Terms
Dmagna024655-T1	GO:0043024,GO:0032543,GO:0005739,GO:1990904,GO:0006417,GO:0005840,GO:0019843,GO:0003682
Dmagna024656-T1	GO:0008988,GO:0031167,GO:0005737,GO:0005730,GO:0008270,GO:0003676,GO:1904047,GO:0045727
Dmagna024658-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024659-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020,GO:0016020
Dmagna024660-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024661-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024662-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024663-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0005704
Dmagna024666-T1	GO:0009653,GO:0098632,GO:0030424,GO:0030154,GO:0005886,GO:0008037,GO:0007156,GO:0120036,GO:0007399,GO:0006935
Dmagna024669-T1	GO:0030054,GO:0032033,GO:0035209,GO:0035509,GO:0016334,GO:0016327,GO:0005080,GO:0034334,GO:0008594,GO:0016324,GO:0035088,GO:0098797,GO:0045494,GO:0001736
Dmagna024671-T1	GO:0004550,GO:0006228,GO:0005737,GO:0006183,GO:0001726,GO:0030027,GO:0006241,GO:0005524,GO:0005813,GO:0005634,GO:0046872,GO:0016310,GO:0007049
Dmagna024671-T2	GO:0004550,GO:0006228,GO:0005737,GO:0006183,GO:0001726,GO:0030027,GO:0006241,GO:0005524,GO:0005813,GO:0005634,GO:0046872,GO:0016310,GO:0007049
Dmagna024672-T1	GO:0009166,GO:0016791,GO:0016020,GO:0000166
Dmagna024672-T2	GO:0009166,GO:0016791,GO:0016020,GO:0000166
Dmagna024673-T1	GO:0008239,GO:0006508,GO:0005764,GO:0008234,GO:0005813,GO:1903980,GO:0031642,GO:0005654,GO:0016505,GO:0001913,GO:0004175,GO:0005615,GO:0008236,GO:2001235,GO:0016020,GO:0006915,GO:0030163
Dmagna024674-T1	GO:0060271,GO:0005929,GO:0016020
Dmagna024680-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677
Dmagna024682-T1	GO:0032007,GO:0016020,GO:0008285
Dmagna024683-T1	GO:0003924,GO:0002181,GO:0005737,GO:0005525
Dmagna024688-T1	GO:0015293,GO:0055085,GO:0016020,GO:0006814
Dmagna024689-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0005704
Dmagna024690-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677,GO:0005829,GO:0070013,GO:0016020
Dmagna024691-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024692-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024693-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024694-T1	GO:0003676,GO:0005730
Dmagna024695-T1	GO:0005544,GO:0071277,GO:0005886
Dmagna024696-T1	GO:0005544,GO:0071277,GO:0005886
Dmagna024697-T1	GO:0003950
Dmagna024698-T1	GO:0022848,GO:0060079,GO:0045211,GO:0004888,GO:0034220
Dmagna024700-T1	GO:0022848,GO:0060079,GO:0045211,GO:0004888,GO:0034220
Dmagna024704-T1	GO:0022848,GO:0060079,GO:0045211,GO:0004888,GO:0034220
Dmagna024705-T1	GO:0016231,GO:0036211,GO:0009100
Dmagna024706-T1	GO:0030286,GO:0007097,GO:0000132,GO:0000922,GO:0030424,GO:0000776,GO:0005737,GO:0016020
Dmagna024707-T1	GO:0016020
Dmagna024708-T1	GO:0097361,GO:0097428,GO:0005819,GO:0016226,GO:0006281,GO:0005634,GO:0005737
Dmagna024709-T1	GO:0008374,GO:0016020,GO:0102420
Dmagna024710-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024711-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020
Dmagna024712-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0005704
Dmagna024715-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677,GO:0016020
Dmagna024716-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020
Dmagna024718-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024721-T1	GO:0045893
Dmagna024722-T1	GO:0001164,GO:0070860,GO:0001188,GO:0005668,GO:0046872,GO:0042790
Dmagna024722-T2	GO:0001164,GO:0070860,GO:0001188,GO:0005668,GO:0046872,GO:0042790
Dmagna024723-T1	GO:0016020
Dmagna024725-T1	GO:0016301,GO:0016310,GO:0016020
Dmagna024730-T1	GO:0071546,GO:0034587,GO:0007283,GO:0016020,GO:0051321,GO:0030154
Dmagna024732-T1	GO:0005093,GO:0007264,GO:0005737,GO:0015031,GO:0005096,GO:0016740,GO:0016192
Dmagna024733-T1	GO:0003924,GO:0016192,GO:0005929,GO:0005525,GO:0051649,GO:0061512,GO:0032838,GO:0060271,GO:0031253,GO:0048731,GO:0005856,GO:0098588,GO:0030425,GO:0015031,GO:0005829
Dmagna024734-T1	GO:0016209,GO:0098869,GO:0016684
Dmagna024735-T1	GO:0003723,GO:0006417,GO:0005730
Dmagna024736-T1	GO:0005759,GO:0016746,GO:0031405,GO:0016020
Dmagna024737-T1	GO:0004814,GO:0006420,GO:0005739,GO:0005524,GO:0016020,GO:0019706,GO:0003676,GO:0032543
Dmagna024738-T1	GO:0005545,GO:0048268,GO:0030136,GO:0030276,GO:0072583
Dmagna024741-T1	GO:0006801,GO:0005507,GO:0004784,GO:0071451,GO:0098869
Dmagna024745-T1	GO:0097352,GO:0005737
Dmagna024747-T1	GO:0050633,GO:0005777,GO:0006869,GO:0050632,GO:0033814,GO:0005739,GO:0003988,GO:0008289,GO:0032385
Dmagna024748-T1	GO:0061780,GO:0003682,GO:0090694,GO:0009790,GO:0071169,GO:1990414,GO:0010468
Dmagna024749-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:0005759,GO:0098798,GO:0005654,GO:0031090,GO:0140053
Dmagna024750-T1	GO:0016020
Dmagna024751-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677,GO:0016020
Dmagna024753-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020
Dmagna024754-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0006325,GO:0005704
Dmagna024755-T1	GO:0004843,GO:0016579,GO:0005634,GO:0006511,GO:0005737,GO:0016020
Dmagna024756-T1	GO:0002182,GO:0022625,GO:0003735,GO:0043009
Dmagna024756-T2	GO:0002182,GO:0022625,GO:0003735,GO:0043009
Dmagna024757-T1	GO:0008081,GO:0006629,GO:0048471,GO:0070291,GO:0005783,GO:0016020,GO:0004622,GO:0031984,GO:0046872,GO:0019637,GO:0006796,GO:0044248,GO:1901575
Dmagna024758-T1	GO:0022857,GO:0055085,GO:0016020,GO:0015807
Dmagna024759-T1	GO:0051179
Dmagna024759-T2	GO:0051179
Dmagna024760-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024761-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024762-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677,GO:0005829,GO:0070013,GO:0016020
Dmagna024763-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0005704
Dmagna024765-T1	GO:0008138,GO:0006470,GO:0043227,GO:0043232,GO:0017018,GO:0004725
Dmagna024765-T2	GO:0008138,GO:0006470,GO:0043227,GO:0004725,GO:0043232
Dmagna024766-T1	GO:0038023,GO:0005886
Dmagna024767-T1	GO:0043085,GO:0070765,GO:0030674,GO:0016485,GO:0055037,GO:0071933,GO:0003779,GO:0005770,GO:0007220,GO:0005783,GO:0007219,GO:0034205,GO:0031293,GO:0006509,GO:0050821,GO:0071846,GO:0008585,GO:0044087,GO:0051128
Dmagna024769-T1	GO:0008484,GO:0030200,GO:0043202,GO:0016250,GO:0006027,GO:0090729,GO:0061744,GO:0005739,GO:1990904,GO:0005840,GO:0008340,GO:0035821,GO:0016020
Dmagna024770-T1	GO:0016020
Dmagna024773-T1	GO:0006508,GO:0016020
Dmagna024774-T1	GO:0005262,GO:0034703,GO:0070588,GO:0043025,GO:0030425,GO:0050896,GO:0005929,GO:0030506,GO:0008381,GO:0050975,GO:0005874,GO:0050905,GO:0005886,GO:0007605,GO:0007610,GO:0040011
Dmagna024774-T2	GO:0005262,GO:0034703,GO:0070588,GO:0043025,GO:0030425,GO:0050896,GO:0005929,GO:0030506,GO:0008381,GO:0050975,GO:0005874,GO:0050905,GO:0005886,GO:0007605,GO:0007610,GO:0040011
Dmagna024775-T1	GO:0044772,GO:0016538,GO:0097124,GO:0019901,GO:0019904,GO:0051301,GO:0001940,GO:0000079,GO:0001939,GO:0005654,GO:0005737,GO:0044839,GO:0044843,GO:0043687,GO:0007265,GO:0006275,GO:0045893,GO:0006351
Dmagna024778-T1	GO:0005643,GO:0051028,GO:0046907,GO:0015031,GO:0034504,GO:0072594
Dmagna024782-T1	GO:0005509,GO:0005796,GO:0017156,GO:0098917,GO:0016020,GO:0099558,GO:0005783,GO:0005802,GO:0045202
Dmagna024783-T1	GO:0004843,GO:0016579,GO:0005829,GO:0005634,GO:0006511,GO:0004197,GO:0003755,GO:0031647,GO:0000413
Dmagna024784-T1	GO:0016780,GO:0008654,GO:0016020,GO:0098827,GO:0005794,GO:0046872,GO:0005635,GO:0046470,GO:0046337,GO:0045017,GO:1901566
Dmagna024786-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677
Dmagna024787-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024788-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020
Dmagna024789-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0006325,GO:0005704
Dmagna024793-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020
Dmagna024794-T1	GO:0003677
Dmagna024795-T1	GO:0004674,GO:0006468,GO:0106037,GO:0005912,GO:0005524,GO:0005829,GO:0009887,GO:0016020,GO:0060429,GO:0007446,GO:0045571,GO:0010857,GO:0043704,GO:1904504,GO:0030509,GO:0060253,GO:0042308,GO:0007406,GO:0007369,GO:0042771,GO:0048814,GO:0048749,GO:0072089,GO:0007507,GO:0003002,GO:0042461,GO:0010631,GO:0048729,GO:0035329,GO:0090090,GO:0010212,GO:0048477,GO:0048646,GO:0043065,GO:0008360
Dmagna024796-T1	GO:0090730,GO:0006364,GO:0004519,GO:0030687,GO:0042273
Dmagna024797-T1	GO:0009379,GO:0009378,GO:0032508,GO:0006310,GO:0006281,GO:0046872,GO:0016787,GO:0005524
Dmagna024797-T2	GO:0009379,GO:0009378,GO:0032508,GO:0006310,GO:0006281,GO:0046872,GO:0016787,GO:0005524
Dmagna024798-T1	GO:0016192,GO:0016020,GO:0015031
Dmagna024799-T1	GO:0008080
Dmagna024800-T1	GO:1990116,GO:1990112,GO:0043023,GO:0072344,GO:0000049
Dmagna024801-T1	GO:0005769,GO:0006886
Dmagna024802-T1	GO:0006744,GO:0008289,GO:0005739,GO:0019866
Dmagna024803-T1	GO:0055105,GO:0031397,GO:0005737
Dmagna024813-T1	GO:0005576,GO:0016020
Dmagna024818-T1	GO:0004386,GO:0005634,GO:0008270,GO:0005737
Dmagna024820-T1	GO:0004252,GO:0006508,GO:0005615
Dmagna024821-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024822-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024823-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0016020
Dmagna024824-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0006325,GO:0005704
Dmagna024828-T1	GO:0046982,GO:0000786,GO:0007526,GO:0030527,GO:0005634,GO:0003677,GO:0006325,GO:0005704
Dmagna024829-T1	GO:0046982,GO:0000786,GO:0002227,GO:0030527,GO:0061844,GO:0005634,GO:0003677,GO:0042802,GO:0005615,GO:0005829,GO:0070013,GO:0016020
Dmagna024830-T1	GO:0046982,GO:0000786,GO:0006334,GO:0030527,GO:0005634,GO:0003677,GO:0070013,GO:0016020
Dmagna024831-T1	GO:0046982,GO:0000786,GO:0030527,GO:0005634,GO:0003677
Dmagna024832-T1	GO:0016020,GO:0061668,GO:0034614,GO:0005739
Dmagna024833-T1	GO:0005758,GO:0016226,GO:0051537,GO:0051539,GO:0009055,GO:0022900,GO:0046872,GO:0008168,GO:0046982,GO:0030527,GO:0000786,GO:0003677,GO:0005634
Dmagna024834-T1	GO:0004435,GO:0016042,GO:0005576,GO:0032228,GO:0035556,GO:0050811,GO:0070679,GO:0005509,GO:0002337,GO:0050859,GO:1900122,GO:0016829,GO:0002322,GO:0120163,GO:0007214
Dmagna024839-T1	GO:0043565,GO:0005634,GO:0006355,GO:0003700
Dmagna024840-T1	GO:0008241,GO:0016324,GO:0006508,GO:0004180,GO:0005929,GO:0008237,GO:0005576,GO:0046872,GO:0003051,GO:1905735,GO:0005737,GO:1902836,GO:0001618,GO:0031526,GO:0042802,GO:0060452,GO:0004175,GO:1903598,GO:0015827,GO:0009986,GO:1903779,GO:2000272,GO:0046813,GO:0022898,GO:0046718
Dmagna024846-T1	GO:0004930,GO:0007186,GO:0016020,GO:0001653
Dmagna024850-T1	GO:0004739,GO:0006086,GO:0005967,GO:0016020
Dmagna024853-T1	GO:0043005,GO:0050808,GO:0016787,GO:0016020,GO:0071944
Dmagna024865-T1	GO:0007165,GO:0005737,GO:0016301,GO:0048468,GO:0016310,GO:0002009,GO:0048513
Dmagna024866-T1	GO:0046872
Dmagna024867-T1	GO:0046872,GO:0016787
Dmagna024867-T2	GO:0046872,GO:0016787
Dmagna024869-T1	GO:0004594,GO:0015937,GO:0005524,GO:0016310
Dmagna024871-T1	GO:0004594,GO:0015937,GO:0016020,GO:0005524,GO:0016310
Dmagna024873-T1	GO:0016301,GO:0016310,GO:0015937,GO:0016773,GO:0005524
Dmagna024878-T1	GO:0003995,GO:0060322,GO:0016020,GO:0050660,GO:0000062
Dmagna024880-T1	GO:0016887,GO:0043190,GO:0055085,GO:0140359,GO:0005524
Dmagna024881-T1	GO:0061608,GO:0006606,GO:0005737,GO:0005654,GO:0008139
Dmagna024883-T1	GO:0005576,GO:0016020
Dmagna024884-T1	GO:0003723,GO:0005634,GO:0000398,GO:1990904,GO:0070013,GO:0043232,GO:0016020
Dmagna024885-T1	GO:0031462,GO:0004674,GO:0016310,GO:0043161,GO:0016874,GO:0006289,GO:0005789,GO:0003684,GO:0005856,GO:0005634
Dmagna024886-T1	GO:0046872
Dmagna024887-T1	GO:0140359,GO:0043190,GO:0055085,GO:0016887,GO:0005524
Dmagna024889-T1	GO:0005680,GO:0051301,GO:0007049
Dmagna024890-T1	GO:0008270,GO:0043161,GO:0005783,GO:0045047
Dmagna024891-T1	GO:0140359,GO:0043190,GO:0055085,GO:0016887,GO:0005524
Dmagna024892-T1	GO:0140359,GO:0043190,GO:0055085,GO:0016887,GO:0005524
Dmagna024899-T1	GO:0048250,GO:0005739,GO:0015093,GO:0016020,GO:0031967
Dmagna024900-T1	GO:0000178,GO:0006396,GO:0003723,GO:0005737,GO:0031981,GO:0140513
Dmagna024902-T1	GO:0046872
Dmagna024908-T1	GO:0000049,GO:0006400,GO:0016592,GO:0003824,GO:0003712,GO:0016020,GO:0006357,GO:0006351
Dmagna024909-T1	GO:0099041,GO:0005802,GO:0031410,GO:0006886
Dmagna024910-T1	GO:0004359,GO:0006541,GO:0005886,GO:0006537,GO:0009065,GO:0002028
Dmagna024910-T2	GO:0004359,GO:0006541,GO:0005886,GO:0006537,GO:0009065,GO:0002028
Dmagna024910-T3	GO:0004359,GO:0006541,GO:0005886,GO:0006537,GO:0009065,GO:0002028
Dmagna024911-T1	GO:0016020
Dmagna024912-T1	GO:0003746,GO:0006414,GO:0005737,GO:0043231,GO:0003924,GO:0005525,GO:0032543,GO:0005515
Dmagna024913-T1	GO:0007155,GO:0005509,GO:0005576
Dmagna024914-T1	GO:0007049,GO:0000307,GO:0016538,GO:0000079,GO:0005813,GO:0005634,GO:0005737
Dmagna024915-T1	GO:0016746,GO:0005635,GO:0036149,GO:0005730,GO:0002244,GO:0005789,GO:0006639,GO:0046982,GO:0005739
Dmagna024916-T1	GO:0002009,GO:0004713,GO:0031234,GO:0048468,GO:0048513,GO:0005524,GO:0006468,GO:0016043,GO:0005102,GO:0045087,GO:0007169
Dmagna024917-T1	GO:2000036,GO:0030015,GO:0004713,GO:0006355,GO:0000932,GO:0005524,GO:0006468,GO:0000289
Dmagna024917-T2	GO:2000036,GO:0030015,GO:0004713,GO:0006355,GO:0000932,GO:0005524,GO:0006468,GO:0000289
Dmagna024918-T1	GO:0004842,GO:0016567,GO:0016020,GO:0006996,GO:0046872,GO:0016874
Dmagna024919-T1	GO:0004674,GO:0006468,GO:0005737,GO:0018209,GO:0005524
Dmagna024920-T1	GO:0005852,GO:0001732,GO:0003743,GO:0016282,GO:0033290,GO:0008237,GO:0042788,GO:0016746
Dmagna024921-T1	GO:0004364,GO:0006749,GO:0005737,GO:0098869,GO:0004602
Dmagna024922-T1	GO:0016746,GO:0016020,GO:0098827
Dmagna024932-T1	GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:1990904,GO:0009507
Dmagna024932-T2	GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:1990904,GO:0009507
Dmagna024933-T1	GO:0004843,GO:0016579,GO:0006511
Dmagna024938-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:0005739
Dmagna024939-T1	GO:0004843,GO:0016579,GO:0005794,GO:0006511,GO:0005509
Dmagna024940-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005791,GO:0005840,GO:0016787,GO:0005829,GO:0098554,GO:0030218,GO:0098588
Dmagna024941-T1	GO:0007059,GO:0005694,GO:0005515,GO:0035307,GO:0005737,GO:0005634
Dmagna024942-T1	GO:0003723,GO:0016020
Dmagna024945-T1	GO:0043539,GO:0006468,GO:0005737,GO:0004674,GO:0005524,GO:0072697,GO:0008366
Dmagna024946-T1	GO:0016020
Dmagna024947-T1	GO:0016020
Dmagna024948-T1	GO:0016480,GO:0005634,GO:0000994
Dmagna024950-T1	GO:0003870,GO:0006782,GO:0005759,GO:0030170,GO:1990904,GO:0005840,GO:0016874,GO:0016020,GO:0003735,GO:0044248,GO:1901575,GO:0042541,GO:0006412
Dmagna024953-T1	GO:0016020
Dmagna024958-T1	GO:0006357,GO:0043565,GO:0005634,GO:0008270,GO:0003700
Dmagna024965-T1	GO:0016740,GO:0006493,GO:0005788,GO:0045747,GO:0005576,GO:0018209,GO:0008270,GO:0016020,GO:0003676,GO:0006379,GO:0006351
Dmagna024967-T1	GO:0003676
Dmagna024971-T1	GO:0030154,GO:0004674,GO:0005737,GO:0005525,GO:1990033,GO:0034976,GO:0043198,GO:0006468,GO:0007154,GO:0061174,GO:0005524,GO:0044297,GO:0044221,GO:0044218,GO:0051683,GO:0050774,GO:1900242,GO:0032418,GO:0031267,GO:0008088,GO:0090729,GO:1901215,GO:0106310,GO:0012506,GO:0018209,GO:0050808,GO:0097708,GO:0031984,GO:0098588,GO:0012505,GO:0016192,GO:0033644,GO:0005576,GO:0005886,GO:0016482,GO:0031594,GO:0006914,GO:0040011,GO:0032940,GO:0035821,GO:2000331,GO:0048312,GO:0090128,GO:2000785,GO:0070507,GO:0042594,GO:0071496
Dmagna024975-T1	GO:0003723,GO:0043484,GO:0005654,GO:0005096,GO:1990904
Dmagna024976-T1	GO:0003723
Dmagna024982-T1	GO:0018149,GO:0003810
Dmagna024990-T1	GO:0003810,GO:0018149
Dmagna024991-T1	GO:0015074,GO:0003677,GO:0006310
Dmagna024992-T1	GO:0018149
Dmagna024998-T1	GO:0018149,GO:0003810
Dmagna024998-T2	GO:0018149,GO:0003810
Dmagna025001-T1	GO:0004252,GO:0006508,GO:0005615,GO:0016020
Dmagna025006-T1	GO:0016020,GO:0016020
Dmagna025009-T1	GO:0003777,GO:0007018,GO:0008017,GO:0048731,GO:0005524
Dmagna025015-T1	GO:0003810,GO:0018149
Dmagna025023-T1	GO:0001227,GO:0000122,GO:0005634,GO:0000978
Dmagna025024-T1	GO:0016020
Dmagna025028-T1	GO:0003924,GO:0005886,GO:0005525,GO:0005246
Dmagna025034-T1	GO:0031208,GO:0007426,GO:0005700,GO:0035167,GO:0031519,GO:0000794,GO:0042803,GO:0001700,GO:0007435,GO:0003677,GO:0009953,GO:0031507,GO:0016020,GO:0045944,GO:0045892
Dmagna025037-T1	GO:0035332,GO:0030054,GO:0005886
Dmagna025037-T2	GO:0035332,GO:0030054,GO:0005886
Dmagna025038-T1	GO:0004867,GO:0010466,GO:0005615,GO:0016020,GO:0008233,GO:0006508
Dmagna025039-T1	GO:0005654,GO:0005739
Dmagna025040-T1	GO:0004842,GO:0005737,GO:0030246,GO:0016887,GO:0046872
Dmagna025041-T1	GO:0007166,GO:0003700,GO:0005634,GO:0006357,GO:0003677,GO:0005737
Dmagna025052-T1	GO:0090266,GO:0005680
Dmagna025056-T1	GO:0005085,GO:0016310,GO:0016301
Dmagna025057-T1	GO:0005085,GO:0035556,GO:0004833,GO:0019441,GO:0020037,GO:0046872
Dmagna025059-T1	GO:0008083,GO:0007165,GO:0005615,GO:0005737,GO:0044344,GO:0001934,GO:0005104,GO:0030334,GO:0008284,GO:0009887,GO:0010628,GO:0030154
Dmagna025068-T1	GO:0006851,GO:0005509,GO:1990246,GO:0051560
Dmagna025072-T1	GO:0005852,GO:0001732,GO:0003743,GO:0016282,GO:0033290,GO:0003723,GO:0043614,GO:0002188
Dmagna025074-T1	GO:0004630,GO:0006654,GO:0012505,GO:0070290,GO:0043231,GO:0048017,GO:0016042,GO:0035091,GO:0005737,GO:0016616,GO:0060627,GO:0046434,GO:0044248
Dmagna025080-T1	GO:0015074,GO:0003677,GO:0006310
Dmagna025084-T1	GO:0016540,GO:0003700,GO:0005634,GO:0003677,GO:0006357,GO:0016020
Dmagna025102-T1	GO:0019901,GO:0005737,GO:0051301,GO:0050821,GO:0006457,GO:0031072,GO:0051087,GO:0051082
Dmagna025103-T1	GO:0030619,GO:1990904,GO:0048025,GO:0005634,GO:0048477,GO:0007283,GO:0003729,GO:0120114,GO:0000398
Dmagna025105-T1	GO:0016020
Dmagna025109-T1	GO:0016020
Dmagna025110-T1	GO:0009605,GO:0000347,GO:0007165,GO:0000346,GO:0006406,GO:0034605,GO:0014070,GO:1901698,GO:0032784
Dmagna025110-T2	GO:0009605,GO:0000445,GO:0007165,GO:0006406,GO:0032784
Dmagna025112-T1	GO:0006887,GO:0031267,GO:0045202,GO:0016020
Dmagna025113-T1	GO:0005262,GO:0034703,GO:0070588,GO:0044221,GO:0044218,GO:0050896,GO:0033644,GO:0005576,GO:0070679,GO:0051480,GO:0090729,GO:0005886,GO:0006887,GO:0035821
Dmagna025122-T1	GO:0016020
Dmagna025149-T1	GO:0016874,GO:0046872
Dmagna025155-T1	GO:0008270,GO:0003676
Dmagna025157-T1	GO:0005634
Dmagna025159-T1	GO:0005840
Dmagna025164-T1	GO:0016020
Dmagna025174-T1	GO:0016042,GO:0016787,GO:0005811,GO:0005737,GO:0016020,GO:0055088,GO:0006641,GO:0044248,GO:0010891,GO:0010884,GO:0061919
Dmagna025175-T1	GO:0016714,GO:0042416,GO:0030424,GO:0048471,GO:0042136,GO:0005506,GO:0008021,GO:0019899,GO:0009072,GO:0034617,GO:0035240,GO:0005790,GO:0043204,GO:0019825,GO:0019904,GO:0033162,GO:0016597,GO:1901681,GO:0042418,GO:0007617,GO:0009898,GO:1990384,GO:0042421,GO:0042755,GO:0007626,GO:0045471,GO:0042462,GO:0005634,GO:0048596,GO:0001963,GO:0044306,GO:0007613,GO:0030425,GO:0007612,GO:0005829,GO:0005739,GO:0008016,GO:0001666,GO:0007507,GO:0007601,GO:1901605,GO:0048085,GO:2000274,GO:0048082,GO:0043052,GO:0040040,GO:0035220,GO:0042542,GO:0030534,GO:0009611,GO:0046684,GO:0018963,GO:0035900,GO:0015842,GO:0052314,GO:0071287,GO:0051412,GO:0035902,GO:0071316,GO:0045472,GO:0042745,GO:0051602,GO:0033076,GO:0001975,GO:0010259,GO:0071312,GO:0014823,GO:0010043,GO:0035176,GO:0071333,GO:0032355,GO:0021987,GO:0009651,GO:0032496,GO:0009414,GO:0042214,GO:0007605,GO:0043434,GO:0009635,GO:0071363,GO:0016137,GO:0071466,GO:0006665,GO:0009416,GO:0031667,GO:0006631
Dmagna025177-T1	GO:0036064,GO:0060271,GO:0005814,GO:0005739
Dmagna025178-T1	GO:0016462
Dmagna025179-T1	GO:0007283,GO:0004386,GO:0051321,GO:0008186,GO:0005524,GO:0031047,GO:0030154,GO:0003676,GO:0140098,GO:0016787
Dmagna025180-T1	GO:0016853
Dmagna025181-T1	GO:0051723,GO:0006482,GO:0016020,GO:0016740
Dmagna025183-T1	GO:0009897,GO:0007166,GO:0004888,GO:0030246
Dmagna025183-T2	GO:0009897,GO:0007166,GO:0004888,GO:0030246
Dmagna025183-T3	GO:0009897,GO:0007166,GO:0004888,GO:0030246
Dmagna025196-T1	GO:0003968,GO:0001172,GO:0016020,GO:0039694,GO:0005524
Dmagna025198-T1	GO:0016020
Dmagna025201-T1	GO:0003968,GO:0001172,GO:0039694,GO:0005524
Dmagna025221-T1	GO:0045746,GO:0003714,GO:0005634,GO:0045666,GO:0045892
Dmagna025227-T1	GO:0008270,GO:2000767,GO:0005737,GO:0003676,GO:0045182
Dmagna025239-T1	GO:0031532,GO:0005886
Dmagna025242-T1	GO:0003724,GO:0005730,GO:0006364,GO:0003723,GO:0005524,GO:0045892,GO:0005737,GO:0005654,GO:0012505,GO:0016020,GO:0016787,GO:0030331,GO:0003714,GO:0005102
Dmagna025243-T1	GO:0030891,GO:0006368,GO:0003746,GO:0070449,GO:0006414
Dmagna025244-T1	GO:0005615,GO:0006826,GO:0046872,GO:0055037,GO:0005769,GO:0098662,GO:0098655,GO:0016020,GO:0071944
Dmagna025246-T1	GO:0000413,GO:0003755,GO:0006457
Dmagna025247-T1	GO:0005634,GO:0002949,GO:0000408,GO:0005829
Dmagna025250-T1	GO:0003676
Dmagna025295-T1	GO:0022857,GO:0055085,GO:0016020
