Gene	Terms
Dmagna018642-T1	GO:0008289
Dmagna018643-T1	GO:0016020
Dmagna018645-T1	GO:0004930
Dmagna018645-T1	GO:0007186
Dmagna018645-T1	GO:0016020
Dmagna018645-T1	GO:0030425
Dmagna018645-T1	GO:0004715
Dmagna018645-T1	GO:0045202
Dmagna018645-T1	GO:0099589
Dmagna018645-T1	GO:0030594
Dmagna018645-T1	GO:0007210
Dmagna018645-T1	GO:0098916
Dmagna018650-T1	GO:0005634
Dmagna018650-T1	GO:0042393
Dmagna018650-T1	GO:0006338
Dmagna018650-T1	GO:0003682
Dmagna018650-T1	GO:0003723
Dmagna018650-T1	GO:0070013
Dmagna018650-T1	GO:0043232
Dmagna018650-T1	GO:0005737
Dmagna033996-T1	GO:0090630
Dmagna033996-T1	GO:0005096
Dmagna033996-T1	GO:0000428
Dmagna033996-T1	GO:0005829
Dmagna033996-T1	GO:0016020
Dmagna033996-T1	GO:0016757
Dmagna033996-T1	GO:0003676
Dmagna033996-T1	GO:0005975
Dmagna018651-T1	GO:0030274
Dmagna018651-T1	GO:0000122
Dmagna018651-T1	GO:0005667
Dmagna018651-T1	GO:0045944
Dmagna018651-T1	GO:0005634
Dmagna018651-T1	GO:0007399
Dmagna018652-T1	GO:0005879
Dmagna018652-T1	GO:0042073
Dmagna018652-T1	GO:0120170
Dmagna018652-T1	GO:0070738
Dmagna018652-T1	GO:0060271
Dmagna018652-T1	GO:0031514
Dmagna018652-T1	GO:0036372
Dmagna018652-T1	GO:0030992
Dmagna018652-T1	GO:0036064
Dmagna018652-T1	GO:0018095
Dmagna018652-T1	GO:0009507
Dmagna018652-T1	GO:0001736
Dmagna018652-T1	GO:0007368
Dmagna018653-T1	GO:0008455
Dmagna018653-T1	GO:0005795
Dmagna018653-T1	GO:0009312
Dmagna018653-T1	GO:0006486
Dmagna018653-T1	GO:0000139
Dmagna018653-T1	GO:0046872
Dmagna018654-T1	GO:0031409
Dmagna018655-T1	GO:0031409
Dmagna018656-T1	GO:0003777
Dmagna018656-T1	GO:0007018
Dmagna018656-T1	GO:0015630
Dmagna018656-T1	GO:0008017
Dmagna018656-T1	GO:0048731
Dmagna018656-T1	GO:0099513
Dmagna018656-T1	GO:0005524
Dmagna018656-T1	GO:0006302
Dmagna018656-T1	GO:0090307
Dmagna018656-T1	GO:0005634
Dmagna018656-T1	GO:0032991
Dmagna018656-T1	GO:0016020
Dmagna018656-T1	GO:0016887
Dmagna018657-T1	GO:0006302
Dmagna018657-T1	GO:0032807
Dmagna018657-T1	GO:0045027
Dmagna018658-T1	GO:0004089
Dmagna018658-T1	GO:0044070
Dmagna018658-T1	GO:0045177
Dmagna018658-T1	GO:0038166
Dmagna018658-T1	GO:0005886
Dmagna018658-T1	GO:0008270
Dmagna018658-T1	GO:0043209
Dmagna018658-T1	GO:0005737
Dmagna018658-T1	GO:0004064
Dmagna018658-T1	GO:0005576
Dmagna018658-T1	GO:0005902
Dmagna018658-T1	GO:0018820
Dmagna018658-T1	GO:0005515
Dmagna018658-T1	GO:0045178
Dmagna018658-T1	GO:0030424
Dmagna018658-T1	GO:0031982
Dmagna018658-T1	GO:0015670
Dmagna018658-T1	GO:2000878
Dmagna018658-T1	GO:2001148
Dmagna018658-T1	GO:0032849
Dmagna018658-T1	GO:0032230
Dmagna018658-T1	GO:0034764
Dmagna018658-T1	GO:0070050
Dmagna018658-T1	GO:0002009
Dmagna018658-T1	GO:0046903
Dmagna018658-T1	GO:0045780
Dmagna018658-T1	GO:0045672
Dmagna018659-T1	GO:0004089
Dmagna018659-T1	GO:0005576
Dmagna018659-T1	GO:0019755
Dmagna018659-T1	GO:0042539
Dmagna018659-T1	GO:0005886
Dmagna018659-T1	GO:0008270
Dmagna018659-T1	GO:0005903
Dmagna018659-T1	GO:0030667
Dmagna018659-T1	GO:0015669
Dmagna018659-T1	GO:0006730
Dmagna018659-T1	GO:0005791
Dmagna018659-T1	GO:0005793
Dmagna018659-T1	GO:0015711
Dmagna018659-T1	GO:0005802
Dmagna018659-T1	GO:0048471
Dmagna018659-T1	GO:0030658
Dmagna018659-T1	GO:0098552
Dmagna018659-T1	GO:0009986
Dmagna018659-T1	GO:0045177
Dmagna018659-T1	GO:0120025
Dmagna018660-T1	GO:0004089
Dmagna018660-T1	GO:0044070
Dmagna018660-T1	GO:0045177
Dmagna018660-T1	GO:0038166
Dmagna018660-T1	GO:0005886
Dmagna018660-T1	GO:0008270
Dmagna018660-T1	GO:0005576
Dmagna018660-T1	GO:0005737
Dmagna018660-T1	GO:0043209
Dmagna018660-T1	GO:0004064
Dmagna018660-T1	GO:0031982
Dmagna018660-T1	GO:0018820
Dmagna018660-T1	GO:0005515
Dmagna018660-T1	GO:0015670
Dmagna018660-T1	GO:2000878
Dmagna018660-T1	GO:2001148
Dmagna018660-T1	GO:0032849
Dmagna018660-T1	GO:0032230
Dmagna018660-T1	GO:0070050
Dmagna018660-T1	GO:0034764
Dmagna018660-T1	GO:0002009
Dmagna018660-T1	GO:0046903
Dmagna018661-T1	GO:0004089
Dmagna018661-T1	GO:0001580
Dmagna018661-T1	GO:0005886
Dmagna018661-T1	GO:0005615
Dmagna018661-T1	GO:0008270
Dmagna018663-T1	GO:0004089
Dmagna018663-T1	GO:0005886
Dmagna018663-T1	GO:0008270
Dmagna018665-T1	GO:0004089
Dmagna018665-T1	GO:0005576
Dmagna018665-T1	GO:0016020
Dmagna018665-T1	GO:0008270
Dmagna018665-T1	GO:0071944
Dmagna018665-T1	GO:0005737
Dmagna018667-T1	GO:0004713
Dmagna018667-T1	GO:0006468
Dmagna018667-T1	GO:0043235
Dmagna018667-T1	GO:0030424
Dmagna018667-T1	GO:1990090
Dmagna018667-T1	GO:0016020
Dmagna018667-T1	GO:0043121
Dmagna018667-T1	GO:0005524
Dmagna018667-T1	GO:0014068
Dmagna018667-T1	GO:0038179
Dmagna018667-T1	GO:0010976
Dmagna018667-T1	GO:0005030
Dmagna018667-T1	GO:0070374
Dmagna018667-T1	GO:0033674
Dmagna018667-T1	GO:0019199
Dmagna018667-T1	GO:0007169
Dmagna018668-T1	GO:0004713
Dmagna018668-T1	GO:0006468
Dmagna018668-T1	GO:0043235
Dmagna018668-T1	GO:0030424
Dmagna018668-T1	GO:1990090
Dmagna018668-T1	GO:0016020
Dmagna018668-T1	GO:0043121
Dmagna018668-T1	GO:0005524
Dmagna018668-T1	GO:0014068
Dmagna018668-T1	GO:0005030
Dmagna018668-T1	GO:0038179
Dmagna018668-T1	GO:0010976
Dmagna018668-T1	GO:0070374
Dmagna018668-T1	GO:0033674
Dmagna018668-T1	GO:0019199
Dmagna018668-T1	GO:0007169
Dmagna018669-T1	GO:0016020
Dmagna018672-T1	GO:0000812
Dmagna018672-T1	GO:0031491
Dmagna018675-T1	GO:0004364
Dmagna018675-T1	GO:0018916
Dmagna018675-T1	GO:0035686
Dmagna018675-T1	GO:0070458
Dmagna018675-T1	GO:0045171
Dmagna018675-T1	GO:0042802
Dmagna018675-T1	GO:0043627
Dmagna018675-T1	GO:0006749
Dmagna018675-T1	GO:0042178
Dmagna018675-T1	GO:0043295
Dmagna018675-T1	GO:0005829
Dmagna018675-T1	GO:0019899
Dmagna018675-T1	GO:0046983
Dmagna018677-T1	GO:0042302
Dmagna018678-T1	GO:0005634
Dmagna018678-T1	GO:0003677
Dmagna018679-T1	GO:0007030
Dmagna018679-T1	GO:0000139
Dmagna018679-T1	GO:0000301
Dmagna018679-T1	GO:0031985
Dmagna018680-T1	GO:0042273
Dmagna018680-T1	GO:0005730
Dmagna018680-T1	GO:0030687
Dmagna018681-T1	GO:0004674
Dmagna018681-T1	GO:0006281
Dmagna018681-T1	GO:0005634
Dmagna018681-T1	GO:0008630
Dmagna018681-T1	GO:1904262
Dmagna018681-T1	GO:0005524
Dmagna018681-T1	GO:0016310
Dmagna018681-T1	GO:0000077
Dmagna018681-T1	GO:0000723
Dmagna018681-T1	GO:0036211
Dmagna018682-T1	GO:0016020
Dmagna018684-T1	GO:0008569
Dmagna018684-T1	GO:0030286
Dmagna018684-T1	GO:0007018
Dmagna018684-T1	GO:0051959
Dmagna018684-T1	GO:0045505
Dmagna018684-T1	GO:0005874
Dmagna018684-T1	GO:0007097
Dmagna018684-T1	GO:0005524
Dmagna018684-T1	GO:0007052
Dmagna018684-T1	GO:0031122
Dmagna018684-T1	GO:0099111
Dmagna018684-T1	GO:0005737
Dmagna018684-T1	GO:0030705
Dmagna018684-T1	GO:0016787
Dmagna018684-T1	GO:0030424
Dmagna018684-T1	GO:0016853
Dmagna018684-T1	GO:0071944
Dmagna018685-T1	GO:0008033
Dmagna018685-T1	GO:0005739
Dmagna018685-T1	GO:0004526
Dmagna018685-T1	GO:0090502
Dmagna018685-T1	GO:0046872
Dmagna018686-T1	GO:0031011
Dmagna018687-T1	GO:0016780
Dmagna018687-T1	GO:0008654
Dmagna018687-T1	GO:0016020
Dmagna018687-T1	GO:0005739
Dmagna018687-T1	GO:0007006
Dmagna018687-T1	GO:0031967
Dmagna018687-T1	GO:0032048
Dmagna018687-T1	GO:0006754
Dmagna018687-T1	GO:0045017
Dmagna018687-T1	GO:0000002
Dmagna018687-T1	GO:0006612
Dmagna018687-T1	GO:0006873
Dmagna018688-T1	GO:0004591
Dmagna018688-T1	GO:0006099
Dmagna018688-T1	GO:0005739
Dmagna018688-T1	GO:0030976
Dmagna018688-T1	GO:0016020
Dmagna018688-T1	GO:0006165
Dmagna018688-T1	GO:0046031
Dmagna018688-T1	GO:0004521
Dmagna018688-T1	GO:0090502
Dmagna018688-T1	GO:0006090
Dmagna018688-T1	GO:0046034
Dmagna018688-T1	GO:0003723
Dmagna018688-T1	GO:0016052
Dmagna018690-T1	GO:0004402
Dmagna018690-T1	GO:0016573
Dmagna018690-T1	GO:0005634
Dmagna018690-T1	GO:0008270
Dmagna018690-T1	GO:0006355
Dmagna018690-T1	GO:0140297
Dmagna018690-T1	GO:0003713
Dmagna018690-T1	GO:0046528
Dmagna018690-T1	GO:0016360
Dmagna018690-T1	GO:0048190
Dmagna018690-T1	GO:0009996
Dmagna018690-T1	GO:0022416
Dmagna018690-T1	GO:0031508
Dmagna018690-T1	GO:1903508
Dmagna018690-T1	GO:1903507
Dmagna018690-T1	GO:0071897
Dmagna018691-T1	GO:0043304
Dmagna018691-T1	GO:0005737
Dmagna018693-T1	GO:0012505
Dmagna018693-T1	GO:0055085
Dmagna018693-T1	GO:0046964
Dmagna018693-T1	GO:0016020
Dmagna018693-T1	GO:0046963
Dmagna018693-T1	GO:0043231
Dmagna018693-T1	GO:0005737
Dmagna018693-T1	GO:0005515
Dmagna018693-T1	GO:0007310
Dmagna018693-T1	GO:0015012
Dmagna018693-T1	GO:0043123
Dmagna018696-T1	GO:0016020
Dmagna018698-T1	GO:0016020
Dmagna018700-T1	GO:0016020
Dmagna018701-T1	GO:0016020
Dmagna018703-T1	GO:0016020
Dmagna018706-T1	GO:0000139
Dmagna018706-T1	GO:0006486
Dmagna018706-T1	GO:0030246
Dmagna018706-T1	GO:0016757
Dmagna018706-T1	GO:0140096
Dmagna018706-T1	GO:0046872
Dmagna018706-T1	GO:0031984
Dmagna018706-T1	GO:0042175
Dmagna018706-T1	GO:0005783
Dmagna018706-T1	GO:0018210
Dmagna018706-T1	GO:0009312
Dmagna018706-T1	GO:0015031
Dmagna018707-T1	GO:0005730
Dmagna018707-T1	GO:0006364
Dmagna018707-T1	GO:0003723
Dmagna018707-T1	GO:1990904
Dmagna018707-T1	GO:0003677
Dmagna018707-T1	GO:0005654
Dmagna018707-T1	GO:0045171
Dmagna018707-T1	GO:0005694
Dmagna018707-T1	GO:0016020
Dmagna018709-T1	GO:0004571
Dmagna018709-T1	GO:0005975
Dmagna018709-T1	GO:0016020
Dmagna018709-T1	GO:0005794
Dmagna018709-T1	GO:0006491
Dmagna018709-T1	GO:0005783
Dmagna018709-T1	GO:0005509
Dmagna018709-T1	GO:0072347
Dmagna018709-T1	GO:0035010
Dmagna018709-T1	GO:0008340
Dmagna018709-T1	GO:0006486
Dmagna018710-T1	GO:0071013
Dmagna018710-T1	GO:0000398
Dmagna018710-T1	GO:0003729
Dmagna018710-T1	GO:0004402
Dmagna018710-T1	GO:0016570
Dmagna018711-T1	GO:0043547
Dmagna018711-T1	GO:0005096
Dmagna018711-T1	GO:0043197
Dmagna018711-T1	GO:0005085
Dmagna018711-T1	GO:0030424
Dmagna018711-T1	GO:0007165
Dmagna018712-T1	GO:0016020
Dmagna018713-T1	GO:0008757
Dmagna018713-T1	GO:0043414
Dmagna018713-T1	GO:0140640
Dmagna018713-T1	GO:0090304
Dmagna018713-T1	GO:0003676
Dmagna018715-T1	GO:0005509
Dmagna018715-T1	GO:0043414
Dmagna018715-T1	GO:0005886
Dmagna018715-T1	GO:0005737
Dmagna018715-T1	GO:0008757
Dmagna018715-T1	GO:0090304
Dmagna018715-T1	GO:0140640
Dmagna018715-T1	GO:0003676
Dmagna018715-T1	GO:0016197
Dmagna018715-T1	GO:0006897
Dmagna018716-T1	GO:0008519
Dmagna018716-T1	GO:0072488
Dmagna018716-T1	GO:0005886
Dmagna018716-T1	GO:0097272
Dmagna018718-T1	GO:0005634
Dmagna018718-T1	GO:0000981
Dmagna018718-T1	GO:0006357
Dmagna018718-T1	GO:0043565
Dmagna018719-T1	GO:0016020
Dmagna018719-T1	GO:0015179
Dmagna018719-T1	GO:1902475
Dmagna018719-T1	GO:0005681
Dmagna018719-T1	GO:0005737
Dmagna018719-T1	GO:0000398
Dmagna018722-T1	GO:0008203
Dmagna018722-T1	GO:0051537
Dmagna018722-T1	GO:0016020
Dmagna018722-T1	GO:0016491
Dmagna018722-T1	GO:0046872
Dmagna018725-T1	GO:0016705
Dmagna018725-T1	GO:0016020
Dmagna018725-T1	GO:0004497
Dmagna018725-T1	GO:0005506
Dmagna018725-T1	GO:0020037
Dmagna018730-T2	GO:0003723
Dmagna018730-T2	GO:0060255
Dmagna018730-T1	GO:0003723
Dmagna018730-T1	GO:0060255
Dmagna018735-T1	GO:0016020
Dmagna018736-T1	GO:0016020
Dmagna018740-T1	GO:0061629
Dmagna018740-T1	GO:0000122
Dmagna018740-T1	GO:0005634
Dmagna018740-T1	GO:0045595
Dmagna018740-T1	GO:0003677
Dmagna018740-T1	GO:0009653
Dmagna018740-T1	GO:0046872
Dmagna018741-T1	GO:0009166
Dmagna018741-T1	GO:0008252
Dmagna018741-T1	GO:0016020
Dmagna018741-T1	GO:0071944
Dmagna018741-T1	GO:0000166
Dmagna018741-T1	GO:0046872
Dmagna018741-T1	GO:0009169
Dmagna018741-T1	GO:0072523
Dmagna018741-T1	GO:0016311
Dmagna018741-T1	GO:0046033
Dmagna018741-T1	GO:1901136
Dmagna018741-T2	GO:0009166
Dmagna018741-T2	GO:0008252
Dmagna018741-T2	GO:0016020
Dmagna018741-T2	GO:0071944
Dmagna018741-T2	GO:0000166
Dmagna018741-T2	GO:0046872
Dmagna018741-T2	GO:0009169
Dmagna018741-T2	GO:0016311
Dmagna018741-T2	GO:0072523
Dmagna018741-T2	GO:0046033
Dmagna018741-T2	GO:1901136
Dmagna018744-T1	GO:0016020
Dmagna018744-T2	GO:0016020
Dmagna018746-T1	GO:0031625
Dmagna018746-T1	GO:0043161
Dmagna018746-T1	GO:0005634
Dmagna018746-T1	GO:0030162
Dmagna018746-T1	GO:0005737
Dmagna018747-T1	GO:0031625
Dmagna018747-T1	GO:0043161
Dmagna018747-T1	GO:0005634
Dmagna018747-T1	GO:0030162
Dmagna018747-T1	GO:0005737
Dmagna018752-T1	GO:0031625
Dmagna018752-T1	GO:0043161
Dmagna018752-T1	GO:0005634
Dmagna018752-T1	GO:0030162
Dmagna018752-T1	GO:0005737
Dmagna018753-T1	GO:0016020
Dmagna018754-T1	GO:0016174
Dmagna018754-T1	GO:0033108
Dmagna018754-T1	GO:0005739
Dmagna018754-T1	GO:0006915
Dmagna018754-T1	GO:0016020
Dmagna018754-T1	GO:0071949
Dmagna018755-T1	GO:0015935
Dmagna018755-T1	GO:0019843
Dmagna018755-T1	GO:0006412
Dmagna018755-T1	GO:0003735
Dmagna018755-T1	GO:0045182
Dmagna018755-T1	GO:0022626
Dmagna018755-T1	GO:0005730
Dmagna018755-T1	GO:0000228
Dmagna018755-T1	GO:0045202
Dmagna018755-T1	GO:0042274
Dmagna018755-T1	GO:0008284
Dmagna018755-T1	GO:0006417
Dmagna018759-T1	GO:0004252
Dmagna018759-T1	GO:0016020
Dmagna018761-T1	GO:0004568
Dmagna018761-T1	GO:0006032
Dmagna018761-T1	GO:0005576
Dmagna018761-T1	GO:0008061
Dmagna018761-T1	GO:0016020
Dmagna018761-T1	GO:0005975
Dmagna018762-T1	GO:0044221
Dmagna018762-T1	GO:0017022
Dmagna018762-T1	GO:0007605
Dmagna018762-T1	GO:0090729
Dmagna018762-T1	GO:0044218
Dmagna018762-T1	GO:0006887
Dmagna018762-T1	GO:0005769
Dmagna018762-T1	GO:0035821
Dmagna018762-T1	GO:0033644
Dmagna018762-T1	GO:0005576
Dmagna018762-T1	GO:0005886
Dmagna018763-T1	GO:0005576
Dmagna018765-T1	GO:0005523
Dmagna018765-T1	GO:0051694
Dmagna018766-T1	GO:0005344
Dmagna018766-T1	GO:0015671
Dmagna018766-T1	GO:0019825
Dmagna018766-T1	GO:0020037
Dmagna018767-T1	GO:0016020
Dmagna018768-T1	GO:0016020
Dmagna018769-T1	GO:0016020
Dmagna018769-T1	GO:0016020
Dmagna018770-T1	GO:0015935
Dmagna018770-T1	GO:0019843
Dmagna018770-T1	GO:0006412
Dmagna018770-T1	GO:0003735
Dmagna018770-T1	GO:0022626
Dmagna018770-T1	GO:0042274
Dmagna018770-T2	GO:0015935
Dmagna018770-T2	GO:0019843
Dmagna018770-T2	GO:0006412
Dmagna018770-T2	GO:0003735
Dmagna018770-T2	GO:0045182
Dmagna018770-T2	GO:0022626
Dmagna018770-T2	GO:0005730
Dmagna018770-T2	GO:0000228
Dmagna018770-T2	GO:0045202
Dmagna018770-T2	GO:0042274
Dmagna018770-T2	GO:0008284
Dmagna018770-T2	GO:0006417
Dmagna018771-T1	GO:0005242
Dmagna018771-T1	GO:0034765
Dmagna018771-T1	GO:0016020
Dmagna018771-T1	GO:0071944
Dmagna018771-T1	GO:0071805
Dmagna018771-T1	GO:0098659
Dmagna018771-T2	GO:0005242
Dmagna018771-T2	GO:0034765
Dmagna018771-T2	GO:0016020
Dmagna018771-T2	GO:0071944
Dmagna018771-T2	GO:0071805
Dmagna018771-T2	GO:0098659
Dmagna018772-T1	GO:0016973
Dmagna018772-T1	GO:0003723
Dmagna018772-T1	GO:0016607
Dmagna018773-T1	GO:0005242
Dmagna018773-T1	GO:0034765
Dmagna018773-T1	GO:0016020
Dmagna018773-T1	GO:0071944
Dmagna018773-T1	GO:0071805
Dmagna018773-T1	GO:0098659
Dmagna018773-T1	GO:0016740
Dmagna018779-T1	GO:0050909
Dmagna018779-T1	GO:0005886
Dmagna018789-T1	GO:0016020
Dmagna018789-T1	GO:0016020
Dmagna018790-T1	GO:0016020
Dmagna018793-T1	GO:0042302
Dmagna018793-T1	GO:0062129
Dmagna018793-T1	GO:0016020
Dmagna018794-T1	GO:0008010
Dmagna018794-T1	GO:0062129
Dmagna018795-T1	GO:0008444
Dmagna018795-T1	GO:0032049
Dmagna018795-T1	GO:0005739
Dmagna018795-T1	GO:0005524
Dmagna018795-T1	GO:0016042
Dmagna018796-T1	GO:0000178
Dmagna018796-T1	GO:0006364
Dmagna018796-T1	GO:0003723
Dmagna018796-T1	GO:0005737
Dmagna018796-T1	GO:0004527
Dmagna018796-T1	GO:0031981
Dmagna018796-T1	GO:0140513
Dmagna018796-T1	GO:0060255
Dmagna018796-T1	GO:0071034
Dmagna018796-T1	GO:0071051
Dmagna018796-T1	GO:0034475
Dmagna018796-T1	GO:0071035
Dmagna018796-T1	GO:0071038
Dmagna018796-T1	GO:0031331
Dmagna018796-T1	GO:0034249
Dmagna018796-T1	GO:0090503
Dmagna018796-T1	GO:0045935
Dmagna018796-T1	GO:0031327
Dmagna018796-T1	GO:0065008
Dmagna018796-T1	GO:0016071
Dmagna018797-T1	GO:0016020
Dmagna018802-T1	GO:0031625
Dmagna018802-T1	GO:0006511
Dmagna018802-T1	GO:0005680
Dmagna018802-T1	GO:0051301
Dmagna018802-T1	GO:0007049
Dmagna018802-T1	GO:0016567
Dmagna018802-T1	GO:0033045
Dmagna018803-T1	GO:0003777
Dmagna018803-T1	GO:0007018
Dmagna018803-T1	GO:0015630
Dmagna018803-T1	GO:0008017
Dmagna018803-T1	GO:0099513
Dmagna018803-T1	GO:1903562
Dmagna018803-T1	GO:0000916
Dmagna018803-T1	GO:0005524
Dmagna018803-T1	GO:0150013
Dmagna018803-T1	GO:0007525
Dmagna018803-T1	GO:0098549
Dmagna018803-T1	GO:0035323
Dmagna018803-T1	GO:0035324
Dmagna018803-T1	GO:0070938
Dmagna018803-T1	GO:0032507
Dmagna018803-T1	GO:0000281
Dmagna018803-T1	GO:0032154
Dmagna018803-T1	GO:0016887
Dmagna018803-T1	GO:0030496
Dmagna018803-T1	GO:0005930
Dmagna018803-T1	GO:0002164
Dmagna018803-T1	GO:0005230
Dmagna018803-T1	GO:0070507
Dmagna018803-T1	GO:0001709
Dmagna018803-T1	GO:0048569
Dmagna018803-T1	GO:0005634
Dmagna018803-T1	GO:0140535
Dmagna018803-T1	GO:0090090
Dmagna018803-T1	GO:0003735
Dmagna018803-T1	GO:1990904
Dmagna018803-T1	GO:0005840
Dmagna018803-T1	GO:0048731
Dmagna018803-T1	GO:0034220
Dmagna018803-T1	GO:0016051
Dmagna018803-T1	GO:0006412
Dmagna018804-T1	GO:0016020
Dmagna018805-T1	GO:0016020
Dmagna018805-T2	GO:0016020
Dmagna018806-T1	GO:0016020
Dmagna018809-T1	GO:0051693
Dmagna018809-T1	GO:0051015
Dmagna018809-T1	GO:0015629
Dmagna018809-T1	GO:0005737
Dmagna018809-T1	GO:0005546
Dmagna018809-T1	GO:0007010
Dmagna018809-T1	GO:0051014
Dmagna018809-T1	GO:0097435
Dmagna018810-T1	GO:0046923
Dmagna018810-T1	GO:0006621
Dmagna018810-T1	GO:0005789
Dmagna018810-T1	GO:0015031
Dmagna018810-T1	GO:0005801
Dmagna018810-T1	GO:0006888
Dmagna018812-T1	GO:0004222
Dmagna018812-T1	GO:0006508
Dmagna018812-T1	GO:0016020
Dmagna018812-T1	GO:0008270
Dmagna018813-T1	GO:0003713
Dmagna018813-T1	GO:0045893
Dmagna018813-T1	GO:0005634
Dmagna018813-T1	GO:0032266
Dmagna018813-T1	GO:0043130
Dmagna018813-T1	GO:0005829
Dmagna018813-T1	GO:0016020
Dmagna018813-T1	GO:0031490
Dmagna018813-T1	GO:0045572
Dmagna018813-T1	GO:0006357
Dmagna018814-T1	GO:0016020
Dmagna018815-T1	GO:0005524
Dmagna018815-T1	GO:0010458
Dmagna018815-T1	GO:0005634
Dmagna018815-T1	GO:0031145
Dmagna018815-T1	GO:0016567
Dmagna018815-T1	GO:0016740
Dmagna018815-T1	GO:0140096
Dmagna018815-T1	GO:0016874
Dmagna018815-T1	GO:0051301
Dmagna018816-T1	GO:0016020
Dmagna018817-T1	GO:0016020
Dmagna018819-T2	GO:0097433
Dmagna018819-T2	GO:1902396
Dmagna018819-T2	GO:0005522
Dmagna018819-T2	GO:0005925
Dmagna018819-T2	GO:0000281
Dmagna018819-T2	GO:0031625
Dmagna018819-T2	GO:0150111
Dmagna018819-T2	GO:0005200
Dmagna018819-T2	GO:1900242
Dmagna018819-T2	GO:0042802
Dmagna018819-T2	GO:0005856
Dmagna018819-T2	GO:0120220
Dmagna018819-T2	GO:0051893
Dmagna018819-T2	GO:0005524
Dmagna018819-T2	GO:0044305
Dmagna018819-T2	GO:0045214
Dmagna018819-T2	GO:0090303
Dmagna018819-T2	GO:0098685
Dmagna018819-T2	GO:0120192
Dmagna018819-T2	GO:0035060
Dmagna018819-T2	GO:0051492
Dmagna018819-T2	GO:0070062
Dmagna018819-T2	GO:0071346
Dmagna018819-T2	GO:0005886
Dmagna018819-T2	GO:0016787
Dmagna018819-T2	GO:0001738
Dmagna018819-T2	GO:0045335
Dmagna018819-T2	GO:0030016
Dmagna018819-T2	GO:0043296
Dmagna018819-T2	GO:0030335
Dmagna018819-T2	GO:0001525
Dmagna018819-T2	GO:0010628
Dmagna018819-T1	GO:0097433
Dmagna018819-T1	GO:1902396
Dmagna018819-T1	GO:0005522
Dmagna018819-T1	GO:0005925
Dmagna018819-T1	GO:0000281
Dmagna018819-T1	GO:0031625
Dmagna018819-T1	GO:0150111
Dmagna018819-T1	GO:0005200
Dmagna018819-T1	GO:1900242
Dmagna018819-T1	GO:0042802
Dmagna018819-T1	GO:0005856
Dmagna018819-T1	GO:0120220
Dmagna018819-T1	GO:0051893
Dmagna018819-T1	GO:0005524
Dmagna018819-T1	GO:0044305
Dmagna018819-T1	GO:0045214
Dmagna018819-T1	GO:0090303
Dmagna018819-T1	GO:0098685
Dmagna018819-T1	GO:0120192
Dmagna018819-T1	GO:0035060
Dmagna018819-T1	GO:0051492
Dmagna018819-T1	GO:0070062
Dmagna018819-T1	GO:0071346
Dmagna018819-T1	GO:0005886
Dmagna018819-T1	GO:0016787
Dmagna018819-T1	GO:0001738
Dmagna018819-T1	GO:0045335
Dmagna018819-T1	GO:0030016
Dmagna018819-T1	GO:0043296
Dmagna018819-T1	GO:0030335
Dmagna018819-T1	GO:0001525
Dmagna018819-T1	GO:0010628
Dmagna018820-T1	GO:0045041
Dmagna018820-T1	GO:0015035
Dmagna018820-T1	GO:0005758
Dmagna018820-T1	GO:0022417
Dmagna018821-T1	GO:0006801
Dmagna018821-T1	GO:0005507
Dmagna018821-T1	GO:0004784
Dmagna018821-T1	GO:0071451
Dmagna018821-T1	GO:0098869
Dmagna018823-T1	GO:0004397
Dmagna018823-T1	GO:0006548
Dmagna018823-T1	GO:0005737
Dmagna018823-T1	GO:0043606
Dmagna018823-T1	GO:0015942
Dmagna018823-T1	GO:0043605
Dmagna018823-T1	GO:0006536
Dmagna018823-T1	GO:0060218
Dmagna018830-T1	GO:0006644
Dmagna018830-T1	GO:0016020
Dmagna018831-T1	GO:0061157
Dmagna018831-T1	GO:0050265
Dmagna018831-T1	GO:0005737
Dmagna018831-T1	GO:0008270
Dmagna018831-T1	GO:0003676
Dmagna018831-T1	GO:0006402
Dmagna018831-T1	GO:0010467
Dmagna018832-T1	GO:0051028
Dmagna018832-T1	GO:0005634
Dmagna018835-T1	GO:0004252
Dmagna018835-T1	GO:0006508
Dmagna018835-T1	GO:0005615
Dmagna018836-T1	GO:0005319
Dmagna018836-T1	GO:0006869
Dmagna018837-T1	GO:0006914
Dmagna018837-T1	GO:0000407
Dmagna018837-T1	GO:0016301
Dmagna018837-T1	GO:0007033
Dmagna018837-T1	GO:0070925
Dmagna018837-T1	GO:0016310
Dmagna018838-T1	GO:0047522
Dmagna018838-T1	GO:0006692
Dmagna018838-T1	GO:0005737
Dmagna018838-T1	GO:0032440
Dmagna018838-T1	GO:0036132
Dmagna018838-T1	GO:0097257
Dmagna018839-T1	GO:0016787
Dmagna018839-T1	GO:0006807
Dmagna018841-T1	GO:0061980
Dmagna018841-T1	GO:0010468
Dmagna018841-T1	GO:0005737
Dmagna018841-T1	GO:0004521
Dmagna018841-T1	GO:0090502
Dmagna018841-T1	GO:0003743
Dmagna018841-T1	GO:0006413
Dmagna018841-T1	GO:0010605
Dmagna018841-T1	GO:0045095
Dmagna018843-T1	GO:0004089
Dmagna018843-T1	GO:0001580
Dmagna018843-T1	GO:0005576
Dmagna018843-T1	GO:0005886
Dmagna018843-T1	GO:0008270
Dmagna018843-T1	GO:0005829
